Insee - Statistiques locales; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Référentiel géographique : France par bassin de vie; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Code;Libellé;Nombre de décès domiciliés 2024;Part des pers. âgées de 75 ans ou + 2022;Taux de pauvreté 2021;Médiane du niveau de vie 2021;Part des non ou peu diplômés dans la pop. non scolarisée de 15 ans ou + 2022;Part des ouvriers dans le nb d’emplois au LT 2022;Part des familles monoparentales 2022;Part des pers. âgées de - 15 ans 2022;Taille moyenne des ménages 2022;Part des locataires dans les rés. principales 2022;Part des locataires HLM dans les rés. principales 2022;Part des résidences principales en suroccupation accentuée 2022;Part des rés. principales dans le total des logements 2022;Part des appartements dans le total des logements 2022;Part des maisons dans le total des logements 2022;Densité de population (historique depuis 1876) 2022
72180;Mamers;178;13.2;15.6;20950;29.5;30;11;16.3;2.07;28.2;9.6;0.2;79.8;11.4;87.6;41.1
72181;Le Mans;2602;10.3;15.7;22640;19.9;21.3;17.2;17.6;2.1;41.6;19.5;0.4;89.3;39.7;59.2;320.5
72189;Marolles-les-Braults;76;14.5;14.5;20620;30.4;40.2;14.1;15.7;2.12;27.4;7.5;1;81.7;3.8;95.5;37.9
72213;Mulsanne;100;8.5;7.3;23390;19.9;18.8;11.7;17.6;2.36;20.4;8.6;0;95;5;94.5;209
72231;Parigné-l'Évêque;97;9.6;6.5;23960;17.1;29.2;9.4;19.3;2.45;18.7;4.4;0;91.1;3.8;95.9;83.4
72264;Sablé-sur-Sarthe;345;10.6;12.9;21340;27.5;43.3;14;17.3;2.2;37.2;14.7;0.4;86.6;20.1;78.8;62.9
72269;Saint-Calais;254;14.5;13.3;21570;29.9;35.9;10.7;14.2;2.03;24.2;6.4;0.1;75.8;7.6;91.4;29.3
72334;Sillé-le-Guillaume;111;13.2;16.9;20750;28.8;30.8;12.8;16.8;2.16;24.6;3.6;0.2;74.9;5.4;93.7;29.6
72346;La Suze-sur-Sarthe;228;9.3;7.9;22740;21.6;33;11.4;18.9;2.33;22.7;5.5;0.1;88.1;5.2;92.7;71.5
72373;Vibraye;72;16.4;10.5;21900;29.5;36.6;9.7;15.2;2.03;25.7;5.5;0;75.8;6.4;93.3;32.1
73006;Aime-la-Plagne;46;9;10.7;23660;15;23.1;14.5;16.4;2.12;28.1;9.9;0.3;23.7;77.1;22.5;43.2
73008;Aix-les-Bains;541;12;10;25840;14.7;18;15;15.5;2.02;37.5;9.9;0.5;79.7;61.7;37.3;493.3
73010;Entrelacs;92;6.8;6.3;26430;13.5;27.2;10.3;19.8;2.42;22.4;9.4;0.3;90.6;25.9;73.7;165.3
73011;Albertville;472;10.3;11.6;23490;19.1;22.9;15.7;17.6;2.14;36.3;15.1;0.4;83.8;44.9;54.4;140.6
73034;Beaufort;51;11.3;11.3;22980;17.5;17.3;11.8;12.7;2;25.8;9.5;0;19.6;68.8;30.9;14.6
73054;Bourg-Saint-Maurice;107;8.7;14.1;23260;14.2;20.6;18.5;16;2.05;38;12.9;0;28.7;78.6;21;28.4
73055;Bozel;57;9.4;14;23730;11.6;19.3;13.5;15.8;2.03;29.7;14;0;23.5;69.1;30.8;21.7
73065;Chambéry;1258;10.1;12.2;24470;15;16.8;16.6;16.4;2.04;45.8;18.6;0.6;88.1;67.4;31.5;374
73157;Modane;70;13;13.2;22970;16.2;20.3;14.8;15;2.04;29.2;9.2;0.6;29;74.6;24.5;9.9
73171;Montmélian;86;10.2;8.5;24030;18.1;27.2;15.8;18.2;2.24;37.2;21;0.3;89.8;47.2;51.5;206.6
73181;Moûtiers;176;9.3;14.6;22790;16.2;23;14.2;15.5;2.04;36.1;15;0.4;24.3;77.5;21.8;33.5
73215;Valgelon-La Rochette;84;9.2;7.8;24350;15.9;31.3;13.5;17.9;2.28;23.7;10.7;0.6;80.3;20.6;78.1;81.3
73236;Saint-Genix-les-Villages;103;9.1;9.8;22980;18.5;37.3;15.2;19.5;2.29;27;9;0.6;84.7;19.3;79.5;115.5
73248;Saint-Jean-de-Maurienne;312;12.4;11.1;23300;18.2;24.7;13.1;15.1;2.06;30.3;11.3;0.3;37;62.6;36.8;28.3
73270;Saint-Pierre-d'Albigny;162;8.9;7.7;24540;16.4;27.1;12.2;18.4;2.25;26;9.2;0.1;79.8;21.7;77.3;60.9
73303;Ugine;78;11.9;12.5;23050;21.2;35.5;16.1;16.5;2.08;44.6;31.5;0.5;85.9;47.4;51.2;113.6
73304;Val-d'Isère;12;3.8;20.8;22280;10.2;15;17.6;17.6;1.96;43.7;23.4;1.4;12.8;96.5;2.9;20
73330;Yenne;72;9.9;8.2;24980;13.5;21.9;13.9;18.3;2.22;21.8;7;0;81.2;17.3;82.3;62.1
74010;Annecy;1707;9.8;8.4;27840;13.6;17;15.3;16.8;2.08;41.2;13.6;0.6;85.4;71.1;27.8;420.3
74012;Annemasse;637;6.9;14.8;29080;18.2;18.8;17.4;19.5;2.17;46.2;14.9;1.2;83.2;67.1;32.3;540.2
74042;Bonneville;168;6.5;9;27130;19.2;32.3;13.7;19.4;2.27;38.3;13.2;0.3;82.6;51.4;48.4;197.6
74043;Bons-en-Chablais;49;5.9;6.3;33780;12.3;27.9;14.9;20.2;2.37;31.3;7.9;0.6;87.5;35.9;63.9;230.8
74056;Chamonix-Mont-Blanc;93;10.2;15.1;24240;11.2;13.3;16.8;15.9;2.03;36.8;13.5;0.8;31.1;69.3;30.1;61.9
74081;Cluses;395;7.6;11.6;24370;24.5;31.7;16.1;19.5;2.28;39.9;15.6;0.6;69.1;64.9;34.3;244.8
74096;Cruseilles;95;4.8;5.2;37900;9.1;26;13.5;21.9;2.38;28.7;7.1;0.3;87.6;36.9;62.3;144.9
74105;Douvaine;103;6.8;8.7;38320;12.1;15.8;16.3;20.2;2.23;31.5;8.7;0.4;78.6;41;58.2;281.7
74123;Faverges-Seythenex;142;10.7;9.2;25100;17.2;23.2;11.6;15.6;2.13;29.9;12.2;0.2;76.8;42.5;57.2;86.5
74137;Groisy;73;6.5;5;32640;9.2;21.5;9.8;21;2.45;21.7;5.3;0.1;89.5;28.9;70.7;107.2
74191;Morzine;64;9.4;14.4;24500;12.8;18.8;10.4;16.8;2.17;24.7;5;0.1;19.9;73.1;26.3;42.4
74220;Reignier-Ésery;103;7.2;7.5;34290;13.7;20.3;13.5;19.5;2.27;30.9;8.1;0.5;87.8;41.5;58.1;227.9
74224;La Roche-sur-Foron;159;6.2;7.7;31240;13.9;22.6;16.2;19.6;2.25;33.2;9.4;0.4;87.7;49.2;49.5;265.8
74225;Rumilly;306;6.9;7.1;25780;15.8;28.6;13.5;19.9;2.35;28.2;9.8;0.4;87.9;36.6;63.1;114.7
74236;Saint-Gervais-les-Bains;166;12.6;10.6;24300;15.8;19.5;15.2;14.2;1.98;28.2;7;0.4;21.7;72.6;26.9;47.3
74243;Saint-Julien-en-Genevois;236;5.7;9.6;40200;12.7;15.6;18.1;20.9;2.21;39.2;10.7;0.9;82.7;58.4;41.1;308
74256;Sallanches;305;9.6;9;25570;16.9;20.7;14.5;16.1;2.08;34.7;9.7;0.3;69.8;62.3;37.2;166.2
74258;Samoëns;41;10.1;11.3;25120;12;18.9;15.2;14.5;2.03;26.1;5.9;0.2;21.8;54.9;42.7;17.9
74269;Seyssel;111;8.4;7.9;26960;16.4;21.5;13.1;18.8;2.26;26.5;6.7;0.4;79.4;26.2;73;65.8
74276;Taninges;69;7.9;7.4;27450;13;18.9;12.7;18.4;2.28;22.7;3.8;0.5;53.6;41.2;58.5;74.7
74280;Thônes;126;9.1;7.5;25730;15.2;24.4;10.6;16.9;2.17;33.2;5.9;0.3;34.7;68.1;31.6;58.2
74281;Thonon-les-Bains;907;8.9;9.8;28290;15.4;20.6;14.9;18.7;2.16;37;12.5;0.6;68.1;57.3;42.2;203.3
74311;Viuz-en-Sallaz;120;7.3;6.3;30230;15.1;19.2;14.3;19.9;2.35;26;6.8;0.4;75;34.1;65.6;129.3
75056;Paris;66555;7.1;16.8;25160;17.5;11.7;21;18.8;2.24;53.2;23.1;2.9;88.6;78.6;19.6;3498.4
76034;Val-de-Scie;121;7.4;9.5;22530;22.7;33.4;10;20.6;2.45;24.9;10.3;0.1;89.5;8.7;90.6;70.4
76035;Aumale;235;11.2;15.5;20950;31.3;42.9;12.3;17.8;2.28;23.9;5.7;0.4;83.4;5.9;92.9;39.4
76057;Barentin;302;8.5;10.6;23240;24;26.1;13.5;19.2;2.32;36.5;24.4;0.1;94.8;23.6;76.1;185.5
76101;Blangy-sur-Bresle;143;11.8;15.2;20790;35.2;44.8;12.6;15.6;2.15;30.9;10.2;0.4;85.5;12.3;87.2;46.8
76114;Bolbec;287;8;14;21670;24.7;25.5;13.9;19.7;2.33;36.8;16.8;0.1;91.2;24.2;75.5;216.9
76146;Buchy;63;8.2;6.9;23980;21;22.7;8.7;19.5;2.4;20.6;0.7;0.3;90.6;8.1;91.5;60.5
76159;Cany-Barville;153;8.5;12.3;22000;25.7;26.7;13.5;18.9;2.32;34.2;13.9;0.2;75.8;10;88.3;70.3
76164;Rives-en-Seine;122;10.4;10.7;23150;23.4;30.7;10.3;16.8;2.19;31.9;14.4;0.4;89.4;23.4;75.7;62.2
76196;Criquetot-l'Esneval;100;7.5;5;25880;16.5;21.5;7.9;19.8;2.52;16.6;3.5;0.1;91.2;6.8;92.3;140.4
76217;Dieppe;893;11.9;16.1;21420;25.9;24.1;15.8;16.1;2.08;41.8;22.4;0.3;82.5;38.7;60.5;147.2
76219;Doudeville;61;7.3;11.3;22400;23.3;28.5;10.1;20.3;2.36;28.7;10.2;0.1;86;11.7;87.8;78
76222;Duclair;170;9.7;9.9;23190;25.4;31.5;11.8;16.9;2.22;31.8;17.7;0.2;91.6;18;81.7;144.1
76255;Eu;411;12.7;14.2;21500;29.7;33.8;12.4;13.8;2.03;32.4;9.8;0.4;63.8;29.2;69.7;141.7
76258;Terres-de-Caux;105;8.8;9.7;22930;23.4;28.8;8;19.5;2.43;28.4;7.7;0;91.2;10.1;89.3;83.4
76259;Fécamp;529;10.9;13.3;21960;25;22.6;13.9;16.6;2.13;38;15.8;0.2;78.7;27.5;72.2;166.9
76276;Forges-les-Eaux;170;12.3;14.7;20960;29.8;24.3;10.9;16.6;2.16;29.2;7.5;0.2;83.5;11.6;87.8;40.3
76302;Goderville;81;7.6;7.1;24320;19.3;30.7;8.7;19.7;2.49;21.5;2.9;0;90.4;9.8;89;111.1
76312;Gournay-en-Bray;260;11;13.3;21730;28.5;32.3;13;16.6;2.19;30.6;12.2;0.6;83.1;17.3;81.9;52.4
76351;Le Havre;2415;10;18.4;21670;23.2;22.6;21.2;17.8;2.06;53.3;29;0.6;88.6;62.8;36.3;1058.1
76400;Luneray;119;10.8;10.7;22360;26.8;44.4;11.3;16.2;2.19;27.6;10;0.2;75.7;6;93.2;76.6
76462;Neufchâtel-en-Bray;184;11.8;14.7;21170;28.5;25.2;12.6;16.9;2.2;30;10.3;0.1;84.9;15.5;83.4;43
76476;Port-Jérôme-sur-Seine;279;8.3;12.2;22780;23.4;30.6;13.1;19.8;2.32;36.6;23;0.2;93.2;23.8;75.7;171.6
76482;Offranville;96;9.5;8.5;23690;23.1;35.4;9.2;17.5;2.26;25.7;10.3;0.1;81.2;9.3;90.1;86.3
76540;Rouen;5109;9.3;16.9;22560;21.2;19.6;19.4;17.5;2.06;51.9;25;0.4;90.8;54;45.1;513.1
76647;Saint-Romain-de-Colbosc;155;8.4;5.2;26460;18.3;40.9;9.8;19;2.46;19.2;6.3;0.1;93.6;11.9;87.7;114.6
76648;Saint-Saëns;89;10.2;13.2;21720;27.4;32;14;18.3;2.29;31.2;10.1;0;89.3;14.2;85.6;59
76655;Saint-Valery-en-Caux;132;12.3;12.8;22770;25.3;32.1;12.9;15.2;2.07;39.6;16.8;0.3;61.9;23.5;75.5;98.7
76752;Yerville;82;7.7;7.7;23260;22.6;38.4;10.8;19.7;2.41;26;8.5;0.1;93.1;8.2;90.5;95
76758;Yvetot;345;9.3;10.4;23260;24;25.2;12;17.5;2.21;37.7;14.8;0.2;91.5;22.6;76.9;133.3
77051;Bray-sur-Seine;125;11.5;10.5;22920;27.8;26.7;16;17.7;2.3;24.9;7.2;0.3;79.5;14.8;82.9;52.4
77053;Brie-Comte-Robert;285;7.1;7.7;27450;15.7;25.2;15.9;19.7;2.37;31.1;11.5;1.1;93.2;39.3;60;359.7
77088;La Chapelle-la-Reine;55;9.1;6.9;27560;15.9;15.9;15.1;16.9;2.33;15.2;6.2;0.8;80.8;10.4;89.1;57.9
77100;Le Châtelet-en-Brie;66;7.3;5;27690;14.5;29.9;12.8;18;2.4;15.5;3.5;0.3;86.2;10.9;85.4;86.5
77118;Claye-Souilly;157;7;6.4;28220;15.4;19;16.9;19.5;2.43;28.6;7.3;0.8;93.2;33.5;65.7;276.9
77131;Coulommiers;461;7.7;9.8;24660;20.8;20.3;15.5;19.7;2.42;27.6;9.9;0.8;88.8;25.6;73.2;129.4
77142;Crécy-la-Chapelle;83;6.7;6.4;27650;14.6;18.5;14.9;19.9;2.46;20.7;2.3;0.8;88;20;79.2;166.6
77153;Dammartin-en-Goële;196;4.5;7.2;26240;17.7;26.9;17.7;22.2;2.59;28.3;7.7;1.8;92.7;28.5;69.3;256.6
77171;Esbly;147;7;6;28590;14.1;17.3;14.1;19.6;2.51;16.8;2.7;1.1;90.5;19.7;79.5;400.2
77182;La Ferté-Gaucher;193;8.4;12.4;22870;24.3;26.9;15.2;19.2;2.39;24.1;6.3;0.4;83.7;16.7;82.2;54.3
77183;La Ferté-sous-Jouarre;300;7.4;11.6;23390;21;19.6;18.2;19.5;2.43;27.3;4.8;1.3;85.2;25;74.3;126.7
77186;Fontainebleau;557;11.7;9.5;28270;13.9;12.2;17.4;16.3;2.08;36.8;8.4;0.8;85.5;48.5;50.5;198
77192;Fontenay-Trésigny;149;5.8;6.7;26150;17.9;30.7;15.3;21.8;2.59;24;8.7;0.8;91.5;24.7;74.7;179.3
77268;Magny-le-Hongre;87;3.1;7.5;28460;11.3;16.8;16.8;22.5;2.57;38.1;9;0.6;75.2;48.9;49.6;485.6
77284;Meaux;802;6.1;14.9;23170;20.7;20.8;20.9;21.6;2.46;42.7;19.5;2;91.8;48.9;49.5;280.5
77288;Melun;748;6.6;20.1;21570;21.5;15.3;23.9;22;2.36;52.8;28.6;2.3;91.3;65.7;32.9;929.1
77305;Montereau-Fault-Yonne;565;8.5;18.4;21570;26;25.5;17.3;20.9;2.49;36.2;18.5;1.2;88.7;30.7;68.7;126.3
77316;Moret-Loing-et-Orvanne;273;9.2;9.3;25480;17.5;14;15.9;16.9;2.26;27.4;11.7;0.7;88.4;24.6;74.6;302.7
77327;Nangis;301;7.1;11;23930;19.4;25.5;15.2;20.5;2.5;26.4;11.5;0.9;88.9;20.9;77.8;78.3
77333;Nemours;410;10;13.3;23370;23;23.2;16.6;17.7;2.28;30.7;15.5;0.6;85.1;25.1;74.5;100.3
77379;Provins;422;9.4;15;22220;26.5;19.9;17.7;18.2;2.32;33.7;13.5;0.9;83;26.5;72.4;60.5
77393;Rozay-en-Brie;64;7.3;5.6;26740;16.5;11.9;12.8;19.5;2.53;19;2.7;0.3;91.4;16.1;82.6;70.1
77407;Saint-Fargeau-Ponthierry;348;9.3;7.1;27860;16.1;19.5;15.1;18.6;2.33;27.5;12.3;0.6;88.5;29.4;69.9;275.3
77437;Saint-Soupplets;32;5.8;5.6;25730;18.7;34.2;14.3;21;2.64;22.5;7.5;0.3;93.2;17.1;82.5;169.7
77458;Souppes-sur-Loing;177;12;15.5;21950;27.5;24.9;16.5;17;2.26;25.4;9.1;1.1;80.5;18.8;80.5;91.5
77470;Tournan-en-Brie;158;6.3;9.1;26410;18.3;26.6;16.4;19.9;2.5;34.6;14.5;0.9;91.6;37.3;60.8;223.9
78029;Aubergenville;104;6.3;12.6;24000;21;30.8;18.9;21.3;2.43;42.8;27.2;0.8;94.3;53.5;46.3;768
78089;Bonnières-sur-Seine;128;7.9;11.9;23930;20.9;23.1;15.7;20.4;2.42;29.8;15.6;0.5;87.8;23.2;74.7;203.7
78217;Épône;261;7.9;5.5;29550;12.7;19.2;15.2;19.8;2.48;20.7;8.6;0.5;90.5;21.2;78;279.5
78220;Les Essarts-le-Roi;71;9.1;5.4;31050;12.1;19.5;13.6;18.3;2.37;21.1;10.4;0.3;92.8;21.7;77.9;231.5
78267;Gargenville;120;7.1;9;25210;19.6;23.1;14.8;19.9;2.45;25.3;11.1;0.4;90.6;23.1;76.4;676.2
78310;Houdan;207;7.9;5;29300;14;21;11.6;18.6;2.42;16.4;2.6;0.2;86;12.8;86.7;102.4
78361;Mantes-la-Jolie;871;7.3;21.2;21140;25.7;20.4;19.9;22.3;2.52;47.7;26.9;2.6;92.4;51.8;46.6;488.7
78420;Montfort-l'Amaury;112;14.1;5.6;35020;14.6;19.5;11.1;15.9;2.32;18.4;2.3;0;86.1;17.7;81.9;201.7
78455;Noisy-le-Roi;150;11.9;5;39960;6.4;13;10.8;18.5;2.45;17;5;0.4;91.4;34.8;64;420.3
78486;Le Perray-en-Yvelines;73;9;5.2;30260;12.7;19.4;11.5;16.4;2.26;22.7;4.4;0.3;89.2;20.9;74.8;128.6
78513;La Queue-les-Yvelines;58;8.5;5;31100;12.2;19.5;12.5;18.3;2.41;16.8;1.6;0.7;87.3;13.5;83.5;132.4
78517;Rambouillet;280;11.2;7;28680;14.1;14.8;15.8;16.9;2.11;41.2;16;0.9;90.6;56.3;42.8;250.1
78537;Saint-Arnoult-en-Yvelines;103;7.7;5;28950;13.9;22.6;11.9;18.5;2.46;18.3;4.4;0.4;89.1;16.4;83.3;88.8
79005;Airvault;150;14.5;14.7;20880;26.9;38.9;11.8;14.7;2.05;21;5;0.1;77.7;3.3;96;24.9
79048;La Crèche;98;8.9;5;25200;14.5;41.8;7.9;17.8;2.28;17.7;2.4;0.2;93.5;2;97.5;138.6
79049;Bressuire;323;11.6;15.3;21180;25.4;28.9;11.3;18.5;2.21;30.4;8.2;0.7;90.6;14.1;85.5;59
79061;Celles-sur-Belle;90;9.2;6.9;23820;16.9;31;13.3;17.5;2.31;21.8;7.2;0;91.1;3.4;96.2;69.1
79062;Cerizay;117;11.4;12.2;21130;26.8;40.9;9.2;18.4;2.28;23.3;10.8;0.1;90.2;6.3;93.2;66.7
79079;Mauléon;92;9.5;9.3;21760;19.4;36.3;6.8;20.4;2.41;22.2;7.6;0;91.1;4.9;95;64.1
79083;Chef-Boutonne;104;15.8;19.4;19820;29.4;34.9;9.7;12.3;2.02;21.6;2.3;0.1;72;4;93.9;23.4
79101;Coulonges-sur-l'Autize;152;12.4;12;21880;21.6;25.3;10;17.5;2.23;20.6;3.7;0.1;81.7;3.4;95.6;44.5
79174;Melle;332;15.4;14.2;21450;24.6;23.3;12.5;14.8;2.07;26.1;7.7;0.2;82.3;5.2;93.3;36.6
79179;Moncoutant-sur-Sèvre;170;13.5;14;20860;26.8;39.5;9.8;16.7;2.22;21.4;5.1;0.5;82.2;5.1;94.4;45.9
79191;Niort;1392;10.7;10.8;24120;17.4;15.7;14.3;16.4;2.05;36;11;0.3;89.3;23.5;75.6;131.3
79195;Nueil-les-Aubiers;87;10.5;14;20760;25.5;49.8;8.9;19.3;2.37;29.1;11.5;0.6;90.9;5.8;92.8;52.5
79202;Parthenay;499;14.3;14.1;20910;26.8;27.3;12.7;15.4;2.06;29;5.9;0.3;85.8;11.7;87.5;48.4
79270;Saint-Maixent-l'École;331;11.2;13;21500;21.1;26.8;13.4;16.4;2.18;26.6;6.9;0.3;83.8;10.6;89.1;56.7
79307;Sauzé-entre-Bois;62;16.1;21.5;19790;28.2;26.8;11.8;12.4;2.03;18;1.8;0.1;71.9;2.6;94.9;28.9
79311;Secondigny;57;15.8;15.4;20520;30.6;36.2;10.4;15;2.09;23.2;2.9;0.6;81.8;2.9;96.8;27.8
79329;Thouars;396;12.5;14.5;21120;25.7;36;13.2;16.5;2.09;26.8;8.2;0.2;85.2;10.8;88.2;57.7
80001;Abbeville;552;10.7;17.3;21090;27.3;25.8;16.5;16.5;2.13;39.3;18.8;0.3;88.3;25.5;73.7;97.5
80010;Ailly-sur-Noye;64;9.1;9.3;23620;19.2;31.5;13.3;18.8;2.32;26;5.1;0.4;89.7;5.3;92.1;59.8
80013;Airaines;124;10.1;16.5;20840;25.8;25.2;14.2;17.7;2.26;26.9;9.6;0.1;82.1;5.8;93.4;54.4
80016;Albert;318;10.2;14.8;21390;23.2;27.8;15.4;17.5;2.24;26.7;5.5;0.2;85.9;10.6;87.7;62.3
80021;Amiens;1749;8.2;18.6;22160;21.4;19;19.8;16.4;2.04;52.6;22.3;0.7;89.4;48.5;50.7;263.2
80211;Conty;82;8.6;9.7;23930;19.7;29.9;16.4;17.5;2.38;20.4;3.1;0.2;87.8;5.7;94.1;38.8
80212;Corbie;199;9.9;9.9;23480;22.6;29;13.4;16.3;2.27;25.4;10.2;0.5;91;10.1;88.7;118.8
80222;Crécy-en-Ponthieu;76;11.9;15.6;20560;33.3;30.6;11.3;17;2.23;22.7;4.9;0.2;75.2;4.9;93.4;29
80253;Doullens;286;9.6;16.7;20710;25.2;25.6;13.3;18.5;2.33;26;7.4;0.2;87.7;9;90.4;49.9
80318;Flixecourt;176;7.9;15;21120;27.6;36.2;13.6;18.1;2.34;26.7;8.3;0.4;89;4.3;95.2;89.8
80368;Friville-Escarbotin;319;11.3;13.9;20830;31.8;42.8;13.6;16.2;2.21;27.2;7.9;0.2;85.8;7.6;91.7;123.9
80373;Gamaches;112;11.4;15.7;20640;31.8;44.6;11.9;15;2.16;26.3;9.7;0.1;85.4;9.6;89.9;76.2
80410;Ham;281;10.5;18;20570;29.6;33.9;16.3;17.3;2.24;29.8;9.3;0.4;87;9.6;89.9;66.1
80561;Montdidier;187;10.5;16.1;21000;31.3;26.1;19.6;18;2.21;33.5;12.8;0.2;86.7;16.2;83.2;59.6
80570;Moreuil;103;8.1;10.8;22720;22.5;37;14.7;18.8;2.35;26.1;5;0.3;89.1;8.9;89.7;67.3
80606;Oisemont;85;10;16.9;20920;29.9;26.3;10.6;18.1;2.32;22.5;1.8;0.4;83.5;1.4;97.7;42.5
80620;Péronne;322;10.2;16.4;20810;29.8;32;15.5;16.6;2.19;29.2;9.8;0.2;84.4;14.5;85;58.7
80630;Poix-de-Picardie;94;10;11.9;22540;28.5;33.5;12.7;16.6;2.25;28.1;9;0.4;86.9;6.6;93.2;37.1
80680;Rosières-en-Santerre;154;7.9;15.8;20900;28.2;40.8;15;19.7;2.37;27.3;7;0.4;88.4;5.8;93.9;63.1
80685;Roye;156;8.3;16;21300;27.2;36.3;14.9;19.1;2.31;31.7;12.8;0.4;86.8;15.2;84.4;59.2
80688;Rue;205;15.1;15.6;21290;27.9;30.7;13.6;13.7;2.1;25.4;4.4;0.1;36.5;22.9;69.8;44.4
80721;Saint-Valery-sur-Somme;149;15.5;14.8;21610;29.8;23.1;14.6;11.6;1.98;21.2;5.1;0.1;47.4;15;77.8;68.6
80799;Villers-Bretonneux;60;7.1;7.3;23990;18;26;13.1;20.9;2.47;19.5;2.8;0;88.6;5.4;91.4;100.6
81003;Alban;52;15.6;20.4;20000;24.5;13.1;14.7;12.2;1.99;18.6;0.7;0.6;61.1;9.9;88.4;15.5
81004;Albi;1103;13.3;14.8;22610;18.2;16.1;16.3;14.6;1.98;38.5;9;0.3;89;31.7;67.8;171.9
81060;Carmaux;383;15.7;18.6;20210;25;20.9;15.2;14.8;2.04;28.6;11.3;0.1;81.6;18.2;81.2;60.7
81065;Castres;889;12.7;16.7;21470;21.8;19.5;15.8;15.7;2.08;32;7.6;0.2;82.8;23.8;75.6;79.8
81099;Gaillac;451;13;16;21810;18.9;18.9;16;16.9;2.15;29.3;5.5;0.3;83.1;16.4;83.1;53.9
81105;Graulhet;196;13;19.4;19940;27.9;24.3;17;17.8;2.25;27.9;6.7;0.5;88.8;15.9;83.9;97
81120;Labruguière;87;12.7;13.2;21210;22.7;30.9;16.1;18;2.2;26.2;6.9;0.3;87.4;13.8;85.8;85.1
81124;Lacaune;112;15.6;18.7;20610;28.3;29.1;12.5;13;2.04;20.9;2.3;0;44.8;11.9;87.6;11.1
81140;Lavaur;172;11.9;11.1;23700;17.7;15.5;14.9;16.7;2.17;29;4.7;0.2;88.1;18.4;80.5;74
81163;Mazamet;385;16.3;18.8;20310;24.3;28.1;15.3;14.4;2.03;26;5.9;0.4;82;17.2;82.4;70.4
81219;Puylaurens;104;11.5;13.2;21730;20.4;18.2;13.3;16.9;2.23;25.2;3.2;0.1;81.7;9.1;90.3;36.9
81220;Rabastens;98;10.5;12.1;23250;18.5;14.7;15.5;19.1;2.3;24.7;2.5;0.1;86.9;10.7;88.6;65.8
81222;Réalmont;122;12.2;14.2;21850;21.2;23.5;14.2;16.9;2.23;25.3;1.7;0.1;83.3;10.8;88.7;39.6
81271;Saint-Sulpice-la-Pointe;82;7.2;7.4;24960;14.9;23.8;10.8;22;2.43;26.7;5.1;0.2;90.7;14.6;85.2;200.8
82013;Beaumont-de-Lomagne;196;13.8;16.5;21240;25.7;22.7;14.8;16.2;2.2;23.7;2.7;0.5;82.1;10.3;88.7;27.3
82033;Castelsarrasin;228;10;17.7;20520;26.9;25.3;15.3;19.3;2.33;30.7;8.4;0.4;89.3;18.8;80.2;95.9
82037;Caussade;287;13.3;17.8;20740;24.5;24.9;16.1;15.7;2.1;30.9;4.7;0.3;81.2;16.3;82.8;45.9
82075;Grisolles;64;8.9;9.6;24350;15.8;27.7;15.4;20.2;2.35;27.7;5.4;0.3;92.8;17.9;81.6;183.7
82087;Lafrançaise;87;11.2;15.7;21030;23.2;17.5;15.1;18.9;2.3;19.6;2.8;0.2;84.3;8.4;90.9;43.8
82112;Moissac;301;13.9;22.8;19830;27.4;25.2;15.7;17.4;2.2;29.2;4.3;0.5;82.7;18;81.4;55.6
82121;Montauban;964;9.7;16.2;22160;19.9;20.1;17.4;18;2.2;36.1;8.9;0.6;89;32;67.6;205.2
82125;Montech;108;10;12.1;22100;17.1;19.6;15.3;19.7;2.37;27.2;6.7;0.1;91.5;11.2;88.1;106.6
82134;Nègrepelisse;210;11.1;17;21280;20.6;16.9;15;18.2;2.27;25.5;5;0.3;79.2;12;86.7;39.9
82155;Saint-Antonin-Noble-Val;149;17;26.4;19000;18.9;13.9;15.9;11.5;1.93;20.9;1.5;0.7;59.2;7.6;91.5;17
82186;Valence;235;12.3;16.8;21120;26;24.1;13.6;16.5;2.17;28.9;3.6;0.3;80.8;13;86.1;47.8
82190;Verdun-sur-Garonne;88;7.7;10.8;22950;16.5;26.4;13.5;21.6;2.41;26.3;2.7;0.2;88.3;15.7;84;120.2
83007;Aups;66;16.7;22.1;21050;17.8;10.7;11.8;12.8;1.99;26.6;2.9;0.8;53.2;20.4;79;17.1
83012;Barjols;118;13.9;20;20630;20;17.4;11.6;13.6;2.02;23.4;2.3;0.6;64.5;17.1;82.1;32.7
83019;Bormes-les-Mimosas;235;20.4;14.1;23610;19.2;18.9;15.6;10.8;1.88;38;11.8;0.5;32.1;60.7;38.3;116.5
83023;Brignoles;287;9.9;20.1;20950;23;23.5;15.6;17.6;2.21;40.2;10.7;0.9;82.6;38.7;60.5;156.8
83032;Carcès;149;15.4;19.9;21280;19.4;17.4;16.1;13.2;2.01;26.9;4.6;0.5;61.6;20.1;79.4;56.2
83036;Cavalaire-sur-Mer;200;17.6;14.5;23920;17;16.8;11.3;12.2;2.01;33.3;8.5;0.9;29.6;56.8;43;269.8
83042;Cogolin;125;8.8;16.7;22030;21.8;20.5;15.4;16.2;2.14;41.1;4.7;0.8;68.8;58.7;40.9;185.5
