code;deces_domicilies_2024;part_75_ans_plus;taux_pauvrete;revenu_median;part_sans_diplome;part_ouvriers;part_familles_monoparentales;part_moins_15_ans;taille_menage;part_locataires;part_locataires_HLM;part_suroccupation;part_residences_principales;part_appartements;part_maisons;densite_population;part_benef_ophtalmo;apl_generaliste;densite_orthophonistes;densite_generalistes;densite_infirmiers;densite_sages_femmes;part_benef_ald;densite_pharmacies;libelle
34028;256;14.2;22.7;19460.0;22.3;19.7;16.7;13.4;1.92;31.7;4.7;0.4;64.1;27.5;71.7;31.1;28.1;3.4;40.9;6.4;31.0;2.3;;4.1;Bédarieux
34031;275;11.9;17.2;21080.0;21.1;22.1;17.3;17.2;2.22;27.8;6.6;0.4;78.7;13.4;84.2;163.7;33.0;4.1;9.5;6.2;28.5;2.8;19.5;2.8;Bessan
34032;1832;12.3;26.7;19370.0;23.8;20.0;20.2;17.2;2.09;44.4;10.5;0.6;78.9;40.8;58.5;269.3;31.5;3.8;44.3;8.0;27.3;2.2;19.8;3.6;Béziers
34052;71;13.0;18.5;21160.0;17.8;18.0;20.2;16.5;2.14;27.1;1.9;0.3;78.6;14.8;84.8;79.3;28.9;3.1;0.0;4.8;57.3;9.2;19.1;2.4;Capestang
34058;140;8.4;7.1;26980.0;10.1;12.6;12.9;19.5;2.39;25.5;6.6;0.2;91.4;18.3;81.3;257.4;34.7;3.8;94.0;10.3;18.8;6.4;14.1;2.8;Castries
34079;283;9.8;18.2;21160.0;17.7;16.3;19.7;19.5;2.24;33.9;7.7;0.8;83.7;25.1;74.5;129.6;31.9;3.8;55.6;9.9;22.2;3.1;16.6;2.4;Clermont-l'Hérault
34111;193;12.3;18.0;21190.0;18.8;15.5;17.0;16.4;2.07;32.1;4.1;0.1;74.3;24.6;74.5;37.5;35.9;4.3;56.2;11.8;26.1;2.0;18.9;3.1;Ganges
34114;136;9.0;15.4;22110.0;15.7;12.9;17.4;19.4;2.29;31.9;5.6;0.5;83.5;18.1;81.5;68.2;32.9;4.7;86.6;10.7;20.7;6.5;14.9;2.7;Gignac
34126;109;17.6;21.1;20190.0;20.7;14.7;14.2;9.8;1.86;30.2;1.7;0.2;53.4;24.9;74.3;33.3;26.4;4.1;14.4;17.2;53.2;0.0;;5.7;Lamalou-les-Bains
34142;192;12.8;24.2;19540.0;21.8;15.0;16.1;15.8;2.01;35.3;6.9;0.6;74.3;28.6;70.4;26.0;34.7;2.7;51.8;4.5;28.5;2.5;19.4;2.6;Lodève
34145;518;9.9;18.1;21480.0;22.1;21.4;18.6;18.0;2.26;36.9;9.0;0.8;90.3;30.7;68.6;247.9;37.2;4.7;63.2;10.7;20.2;2.8;17.8;2.5;Lunel
34147;92;10.6;14.9;21940.0;18.5;18.7;13.8;17.5;2.31;19.2;1.6;0.1;74.6;7.1;92.2;97.0;32.0;3.1;10.3;10.3;24.8;8.0;19.0;2.1;Magalas
34150;127;17.7;20.0;20880.0;23.2;15.8;15.9;12.1;1.91;36.8;7.6;0.6;38.8;46.8;50.9;155.6;37.0;3.5;24.9;11.2;31.1;0.0;25.9;3.7;Marseillan
34154;182;14.7;10.7;25140.0;16.1;17.8;21.4;14.0;2.01;35.9;6.2;0.2;63.1;57.4;42.4;331.3;39.4;4.8;103.6;14.6;28.0;3.5;20.7;3.7;Mauguio
34157;224;13.1;16.2;21800.0;20.4;17.9;16.4;15.6;2.15;35.5;8.6;0.4;81.9;31.7;68.0;214.8;29.4;3.1;58.4;6.4;19.6;2.0;18.7;2.7;Mèze
34162;55;11.8;26.5;18930.0;27.0;17.1;16.0;20.2;2.29;30.3;7.2;1.2;77.8;18.2;81.0;105.2;34.2;3.9;0.0;10.1;18.1;3.9;19.7;4.0;Montagnac
34172;3528;8.4;19.8;22700.0;14.3;11.8;20.0;15.8;1.96;55.7;13.2;1.1;89.8;69.4;29.5;954.3;27.1;5.1;71.9;11.7;15.1;3.0;14.1;2.9;Montpellier
34189;230;13.8;23.9;19330.0;22.6;23.5;16.8;14.5;2.07;24.4;2.2;0.3;67.2;7.4;92.1;45.7;28.4;2.6;26.1;5.2;20.9;2.6;19.9;5.2;Olonzac
34192;96;20.8;16.2;22190.0;17.4;14.6;21.7;10.0;1.6;45.1;8.3;1.0;42.6;83.5;16.2;2523.9;44.6;4.5;83.2;11.7;31.6;0.0;28.9;5.0;Palavas-les-Flots
34194;183;11.2;15.9;21080.0;18.6;19.6;14.0;17.8;2.24;23.6;2.8;0.3;80.8;9.7;89.5;125.2;31.2;3.1;26.3;5.9;25.0;2.6;17.4;3.3;Paulhan
34199;358;13.6;19.5;21080.0;20.1;16.6;18.9;15.2;2.08;31.1;6.6;0.3;76.1;22.2;77.4;124.2;35.3;3.9;33.4;10.8;23.4;2.1;20.6;3.7;Pézenas
34202;198;8.0;11.5;24070.0;13.5;17.3;18.0;20.7;2.42;27.9;10.1;0.5;92.1;23.5;75.0;305.9;32.6;4.0;70.0;9.2;29.3;3.4;15.0;1.8;Pignan
34239;97;8.8;14.8;22210.0;17.5;18.6;15.2;19.9;2.34;26.7;3.5;0.5;84.5;14.6;85.3;136.1;33.4;5.1;87.5;8.7;21.4;0.0;15.9;1.0;Saint-André-de-Sangonis
34245;63;14.9;21.5;20040.0;18.5;18.2;13.6;12.6;2.02;21.7;2.4;0.0;61.9;8.4;91.0;22.1;27.6;3.2;47.7;9.5;42.9;4.6;22.1;2.4;Saint-Chinian
34276;104;7.4;8.4;25710.0;12.1;21.8;13.6;19.8;2.43;24.5;6.3;0.4;87.3;14.4;84.2;79.7;31.9;3.8;88.5;8.1;17.7;5.8;14.3;2.2;Saint-Mathieu-de-Tréviers
34284;112;17.0;29.5;18400.0;24.3;16.8;16.1;13.3;1.91;25.2;5.0;0.0;56.6;15.1;84.0;20.1;25.3;3.8;17.5;10.5;33.3;3.4;;3.5;Saint-Pons-de-Thomières
34299;303;16.1;16.1;21540.0;20.9;19.9;15.4;13.6;2.02;32.4;5.6;0.3;50.7;37.4;62.4;259.2;35.7;3.4;23.9;4.3;22.5;0.9;24.5;3.8;Sérignan
34300;79;9.6;15.7;21720.0;18.4;22.9;15.9;18.6;2.32;25.3;6.6;0.3;83.5;11.0;88.6;155.7;32.0;3.9;11.4;6.8;18.2;0.0;17.0;3.4;Servian
34301;1098;13.8;18.5;21600.0;20.4;18.3;19.2;14.7;2.01;41.8;13.1;0.5;72.3;61.3;38.0;624.4;31.7;5.1;46.1;12.7;27.4;3.4;20.1;4.0;Sète
34332;68;13.8;22.6;19780.0;22.2;23.1;17.4;14.3;2.06;35.5;6.3;1.1;48.5;18.3;61.3;183.4;36.3;3.3;16.8;6.7;25.2;0.0;25.3;3.4;Vias
35006;113;9.1;6.5;23080.0;19.9;38.8;8.1;20.6;2.44;27.0;7.8;0.0;92.0;8.8;90.8;73.1;33.7;3.3;25.7;6.8;10.3;6.9;15.0;2.6;Argentré-du-Plessis
35012;250;7.9;8.8;22680.0;17.5;30.2;11.2;19.7;2.37;22.6;3.4;0.2;86.9;8.2;90.9;70.0;23.9;2.9;33.4;6.0;14.4;3.4;14.7;2.3;Bain-de-Bretagne
35037;54;6.0;6.3;24150.0;13.4;30.3;10.5;22.1;2.48;21.9;7.7;0.0;91.9;16.5;83.1;149.9;33.7;3.4;44.0;7.0;11.5;0.0;13.1;1.8;Bréal-sous-Montfort
35068;88;5.3;5.0;24860.0;13.7;38.8;10.7;22.1;2.47;27.7;7.7;0.1;94.7;17.7;82.0;160.4;31.4;3.6;56.8;7.7;8.8;5.2;12.1;2.1;Châteaubourg
35069;108;5.7;5.0;26470.0;12.6;19.8;10.9;22.6;2.51;23.9;7.7;0.1;94.8;19.1;80.6;299.4;35.1;3.4;65.7;8.2;7.7;2.2;13.4;2.2;Châteaugiron
35085;130;9.8;11.2;22110.0;20.7;21.7;14.4;19.7;2.3;25.9;7.4;0.2;85.8;9.0;90.5;59.7;27.4;3.6;26.5;10.6;14.6;3.9;16.2;3.3;Combourg
35093;490;17.1;9.7;24840.0;14.8;18.4;12.9;13.0;1.91;31.8;11.4;0.1;55.9;29.8;69.7;288.1;38.0;4.4;55.7;9.1;22.6;2.7;20.9;4.1;Dinard
35095;275;10.9;10.2;22140.0;20.9;25.5;12.6;18.4;2.21;25.5;7.1;0.3;82.9;11.9;87.2;105.7;29.3;3.3;43.5;9.1;17.4;3.1;17.2;2.4;Dol-de-Bretagne
35115;500;11.7;11.2;21890.0;23.7;29.8;12.2;17.0;2.11;37.9;14.8;0.3;90.5;30.4;68.5;121.5;31.5;2.3;21.4;4.1;11.3;0.8;17.5;3.2;Fougères
35125;189;11.5;9.7;21770.0;24.5;32.8;10.1;19.4;2.34;25.4;5.4;0.3;88.7;9.5;90.1;55.2;33.9;2.8;11.4;4.5;9.1;1.1;16.5;2.3;La Guerche-de-Bretagne
35126;165;6.0;5.9;24410.0;12.4;21.4;10.9;21.6;2.46;22.2;6.0;0.2;90.5;12.4;87.1;126.9;29.9;2.8;59.4;7.8;10.4;0.7;13.0;2.6;Guichen
35136;203;6.8;7.2;23750.0;15.2;26.7;11.7;21.4;2.46;24.8;6.7;0.4;92.3;16.7;82.9;108.0;31.9;3.4;40.5;7.1;10.8;2.0;13.5;2.0;Janzé
35152;111;7.4;5.5;25140.0;13.8;30.5;11.1;22.0;2.46;26.8;10.1;0.1;92.1;16.0;83.7;117.9;22.4;3.9;38.5;11.5;10.9;7.6;13.1;1.9;Liffré
35162;171;16.5;14.5;20720.0;30.9;36.0;8.1;14.8;2.08;24.6;6.1;0.2;79.6;5.1;93.7;45.6;30.1;1.8;42.0;4.2;14.7;0.0;20.8;4.2;Louvigné-du-Désert
35168;79;8.4;10.1;21840.0;19.0;27.5;11.1;21.7;2.33;21.2;3.0;0.1;83.3;4.7;94.8;54.1;28.6;3.3;36.5;7.3;13.4;2.5;15.2;2.4;Val d'Anast
35176;82;8.4;9.5;22350.0;21.3;32.1;12.1;19.9;2.27;23.8;3.8;0.3;82.0;7.7;90.3;81.8;24.7;2.6;25.2;5.0;11.3;2.5;16.2;2.5;Guipry-Messac
35177;56;4.2;5.9;26020.0;11.5;23.1;10.5;22.8;2.48;29.1;9.9;0.0;94.6;22.4;77.2;213.1;29.9;3.9;50.6;8.7;9.4;1.4;11.9;1.4;La Mézière
35184;98;8.0;7.7;23080.0;17.1;30.7;10.7;21.2;2.41;25.0;5.7;0.2;90.7;11.8;87.8;91.2;31.4;4.3;37.4;9.0;12.0;1.5;14.0;2.2;Montauban-de-Bretagne
35188;258;7.3;6.3;24140.0;15.1;25.6;10.0;20.5;2.41;24.5;8.1;0.0;92.6;16.5;82.7;124.7;30.4;3.4;54.0;7.4;10.2;4.5;13.2;2.3;Montfort-sur-Meu
35196;103;9.0;7.6;24270.0;15.2;20.2;13.1;18.3;2.26;33.0;13.2;1.0;94.2;36.7;63.0;297.1;32.6;4.0;46.6;10.0;8.7;3.9;15.6;2.7;Mordelles
35207;85;7.2;5.8;25840.0;12.8;34.0;13.0;19.2;2.3;34.4;12.8;0.1;95.1;32.6;67.0;227.6;28.6;4.6;26.1;7.2;8.5;2.6;12.9;2.6;Noyal-sur-Vilaine
35219;64;8.8;10.5;21570.0;20.5;28.5;14.1;19.2;2.22;24.5;3.3;0.2;84.1;4.8;94.8;54.7;25.5;2.4;42.6;2.8;11.4;2.8;16.6;1.4;Pipriac
35223;111;9.4;9.4;23150.0;17.2;25.8;12.4;19.8;2.35;24.1;4.1;0.4;84.5;6.4;93.3;43.4;30.6;2.9;54.6;6.4;16.4;5.5;15.4;0.9;Plélan-le-Grand
35236;322;10.8;13.2;21730.0;21.4;26.7;12.9;16.2;2.08;28.9;6.5;0.4;84.9;16.7;82.6;95.9;32.0;2.8;35.7;5.8;10.1;2.5;18.6;3.6;Redon
35238;2659;7.8;14.9;24530.0;12.6;14.2;17.0;16.1;1.97;54.3;18.0;0.5;90.7;70.6;28.4;913.2;26.7;4.9;49.9;10.6;9.9;3.9;13.2;2.5;Rennes
35239;141;11.4;10.1;21920.0;23.1;32.7;11.1;19.8;2.37;23.0;4.5;0.5;87.2;9.0;90.7;56.7;31.4;2.5;44.8;6.7;11.9;1.5;16.6;3.0;Retiers
35240;96;6.9;10.1;24380.0;13.2;26.8;15.9;19.3;2.25;39.8;19.8;0.1;93.6;43.8;55.4;502.8;29.1;4.2;47.7;10.7;7.8;1.2;13.8;2.4;Le Rheu
35251;146;6.6;6.7;23600.0;14.2;20.0;8.8;23.3;2.52;21.2;5.3;0.2;90.7;8.9;90.7;93.4;22.2;2.9;33.8;5.5;8.0;3.4;13.0;1.7;Saint-Aubin-d'Aubigné
35253;108;7.1;6.2;23810.0;15.1;18.9;10.4;22.7;2.52;24.4;4.9;0.1;90.2;6.0;93.8;83.0;22.5;3.4;48.4;8.3;8.3;1.4;12.6;2.1;Saint-Aubin-du-Cormier
35257;274;11.9;11.2;21810.0;24.4;30.7;10.1;18.1;2.25;25.9;6.4;0.4;81.8;5.4;94.2;58.6;26.7;3.3;56.3;12.3;13.3;4.1;18.9;3.6;Maen Roch
35288;989;14.7;10.7;23880.0;16.9;19.3;13.5;13.7;1.9;40.6;18.3;0.2;69.9;48.9;50.5;476.1;31.1;5.2;51.5;12.9;20.1;2.3;19.8;3.8;Saint-Malo
35297;133;11.2;11.4;21910.0;23.6;43.1;11.9;18.8;2.26;27.7;3.5;0.5;85.4;14.3;84.7;57.4;31.3;3.3;37.4;6.6;13.1;3.7;17.1;2.8;Saint-Méen-le-Grand
35337;210;7.7;8.0;23490.0;14.3;30.5;11.0;21.6;2.44;23.6;6.0;0.3;87.7;10.4;89.0;102.7;28.3;3.6;38.1;9.1;13.3;1.0;13.6;1.9;Tinténiac
35352;84;6.4;7.7;25800.0;13.4;24.5;13.6;17.6;2.26;30.1;13.3;0.2;94.9;32.3;67.5;386.7;33.5;4.6;56.5;11.3;9.4;7.4;15.8;2.8;Vern-sur-Seiche
35360;348;8.8;8.6;22870.0;19.2;33.7;10.6;19.0;2.26;31.4;9.0;0.1;91.4;20.0;78.9;102.2;33.5;3.0;33.7;7.4;9.7;2.1;14.7;2.5;Vitré
36001;85;19.0;21.2;19390.0;31.3;28.3;10.6;9.5;1.86;14.4;4.2;0.2;60.5;4.8;94.9;19.7;24.7;2.0;0.0;4.8;19.2;0.0;25.0;4.8;Aigurande
36006;458;16.6;17.1;20520.0;26.0;25.1;14.0;13.0;1.94;24.0;8.6;0.3;67.7;8.5;90.5;24.0;25.8;2.5;14.8;5.2;14.1;0.7;21.4;4.1;Argenton-sur-Creuse
36018;355;15.8;15.6;20850.0;27.2;26.6;14.2;12.9;1.96;25.8;7.9;0.3;68.7;8.5;90.2;20.4;26.6;2.8;8.9;5.3;17.3;1.7;21.2;3.5;Le Blanc
36031;267;14.9;12.9;21030.0;26.6;29.3;14.6;15.1;2.03;23.9;9.4;0.2;75.1;6.0;93.5;19.9;27.5;2.3;17.9;4.8;16.1;1.2;20.8;3.6;Buzançais
36044;928;11.8;16.2;21810.0;21.7;23.3;17.9;16.0;2.01;38.7;20.4;0.3;86.1;33.0;66.2;96.0;29.5;3.0;14.1;6.3;14.2;2.9;20.4;3.3;Châteauroux
36045;142;21.1;15.5;20620.0;34.4;31.7;14.6;10.6;1.87;22.9;7.6;0.3;72.2;6.5;92.5;20.0;29.9;3.7;16.6;14.9;19.9;3.2;24.2;6.6;Châtillon-sur-Indre
36046;383;15.2;16.4;20990.0;25.2;27.4;14.1;12.9;1.96;21.1;8.6;0.3;69.7;7.6;91.7;23.8;27.5;2.9;4.1;5.4;16.1;1.6;;3.3;La Châtre
36088;361;14.1;13.1;21830.0;25.5;31.9;16.0;14.5;1.99;28.4;13.5;0.2;79.1;15.7;84.1;29.9;28.6;2.2;19.3;2.7;12.0;0.0;20.5;3.9;Issoudun
36093;94;13.8;11.1;21830.0;25.3;30.1;13.0;16.1;2.09;20.4;8.2;0.2;76.4;5.1;94.5;17.5;30.7;2.0;15.6;4.7;10.9;0.0;19.9;3.1;Levroux
36228;161;19.6;14.3;20410.0;30.3;29.9;12.5;10.8;1.88;23.1;9.9;0.4;70.8;5.9;92.9;20.1;29.8;2.3;12.3;7.4;14.7;0.0;24.5;6.1;Valençay
37003;292;11.6;11.5;23060.0;19.9;23.9;13.8;17.5;2.14;34.4;16.7;0.5;84.3;23.0;76.5;121.4;15.8;3.8;56.3;8.6;9.8;2.9;17.9;3.4;Amboise
37011;62;10.3;10.4;23470.0;18.8;24.9;14.9;16.7;2.16;26.1;9.1;0.5;83.5;5.9;93.0;90.9;29.8;4.9;48.6;8.5;12.2;4.8;18.7;2.4;Avoine
37014;103;9.0;7.6;23660.0;16.8;25.5;11.9;19.2;2.31;22.7;6.0;0.1;85.8;10.8;88.3;66.2;28.7;3.9;29.8;8.9;9.9;2.0;16.1;3.0;Azay-le-Rideau
37027;220;11.2;6.8;23960.0;18.0;22.1;10.7;18.0;2.3;20.0;6.2;0.2;87.9;8.4;91.0;87.5;20.4;4.3;51.5;11.3;10.8;2.0;17.5;2.6;Bléré
37031;129;13.9;13.4;22320.0;22.6;27.0;12.7;15.7;2.13;22.7;7.1;0.6;79.7;9.7;89.5;66.2;30.6;4.1;19.1;10.5;15.3;3.8;19.1;3.8;Bourgueil
37062;58;12.5;12.0;21190.0;24.7;24.2;10.0;18.4;2.29;23.7;5.7;0.5;81.4;5.3;93.8;34.5;23.3;3.1;130.5;13.1;6.5;4.3;18.9;4.4;Château-la-Vallière
37063;165;10.1;11.2;22150.0;22.1;28.7;11.8;17.6;2.21;28.8;11.6;0.5;85.9;15.2;84.2;44.4;24.8;3.9;13.1;6.6;6.6;2.6;18.3;2.0;Château-Renault
37072;210;13.2;14.5;22340.0;22.6;21.1;14.0;15.1;2.03;35.0;15.6;0.1;78.3;22.6;76.7;57.7;28.5;4.3;32.9;11.8;15.8;2.5;20.1;3.3;Chinon
37104;112;7.7;5.9;24670.0;14.8;19.6;10.1;19.8;2.39;19.4;7.1;0.0;91.3;6.9;92.8;82.0;29.0;3.4;50.9;9.6;11.3;2.2;15.1;2.8;Esvres
37115;113;17.3;18.0;20570.0;31.2;28.3;11.2;13.0;1.95;25.3;8.0;0.0;76.8;9.0;90.4;40.7;26.4;2.9;26.0;11.7;22.1;2.5;27.1;3.9;Descartes
37119;64;14.7;12.6;21550.0;26.4;27.4;11.1;15.2;2.05;23.0;7.7;0.2;79.9;7.2;92.0;31.8;29.1;3.7;93.0;13.0;16.7;3.6;21.4;1.9;L'Île-Bouchard
37123;222;9.5;10.6;22520.0;20.5;24.3;13.0;19.0;2.27;22.8;10.4;0.2;84.9;7.0;92.1;47.0;29.6;3.7;40.1;7.6;7.2;1.6;17.0;2.4;Langeais
37130;111;13.8;11.9;22120.0;24.8;28.2;10.3;16.2;2.12;19.4;5.4;0.1;79.0;4.0;95.4;22.6;27.4;3.4;37.5;10.0;16.2;2.5;19.0;2.5;Ligueil
37132;246;14.3;13.0;21900.0;24.5;28.4;14.6;14.0;1.98;30.6;12.3;0.5;79.9;13.7;85.6;31.2;26.6;3.5;28.7;8.1;10.5;0.0;20.5;3.8;Loches
37159;101;8.0;5.5;25040.0;15.5;20.8;9.4;20.0;2.44;18.1;8.0;0.0;93.3;8.1;91.4;157.6;31.5;3.3;50.6;9.4;7.2;1.4;15.9;2.9;Monts
37196;108;16.1;15.9;20500.0;26.3;25.9;11.3;13.6;2.02;20.7;6.2;0.3;71.6;9.7;89.6;23.6;26.5;2.9;26.7;4.0;14.7;2.7;22.3;2.7;Richelieu
37226;180;12.3;12.2;21770.0;22.8;33.5;11.3;16.8;2.16;25.8;9.7;0.1;84.9;7.6;91.7;45.5;29.4;3.3;19.8;4.6;9.9;0.0;19.1;3.3;Sainte-Maure-de-Touraine
37261;3270;10.5;14.0;23500.0;16.8;17.6;16.2;16.0;1.99;48.0;19.8;0.4;89.4;53.1;46.0;310.1;26.1;4.4;63.9;10.0;9.2;2.9;16.2;3.1;Tours
38001;184;9.4;8.6;23540.0;17.6;32.5;12.2;18.8;2.32;23.4;7.3;0.4;87.1;17.6;81.3;142.4;34.9;3.0;39.9;5.0;15.0;2.0;17.5;2.5;Les Abrets en Dauphiné
38006;86;9.1;7.3;24520.0;15.1;16.6;12.3;18.6;2.27;26.2;8.1;0.3;61.9;41.3;58.4;50.5;25.3;3.4;34.7;11.6;11.6;4.6;16.1;3.5;Allevard
38013;104;7.5;6.7;24740.0;17.0;30.1;11.1;20.4;2.46;18.7;5.5;0.2;90.6;12.7;86.7;131.5;35.6;3.4;26.1;5.9;16.9;2.6;16.2;2.6;Apprieu
38022;85;8.7;8.8;23040.0;21.0;31.6;14.4;18.6;2.26;24.8;9.1;0.4;86.4;17.2;82.0;137.0;33.5;2.2;8.9;1.8;15.9;1.8;18.7;2.7;Les Avenières Veyrins-Thuellin
38034;250;11.3;13.1;22010.0;22.6;26.8;13.5;17.8;2.26;24.8;6.0;0.3;86.3;15.7;83.7;62.3;28.6;2.2;17.0;5.5;16.2;3.4;18.7;2.1;Beaurepaire
38052;91;10.1;14.4;22820.0;12.5;18.9;9.7;14.6;1.97;30.4;6.9;0.4;20.2;74.4;24.6;13.8;29.4;5.8;62.0;14.5;14.5;2.1;13.7;7.2;Le Bourg-d'Oisans
38053;585;7.4;12.9;23830.0;18.8;19.5;16.6;20.9;2.33;41.8;20.4;0.4;92.0;42.7;56.5;310.9;36.4;4.3;35.2;8.6;13.7;5.0;15.6;2.3;Bourgoin-Jallieu
38085;281;6.5;9.1;24280.0;21.1;25.5;13.5;22.8;2.61;26.2;8.8;0.5;93.7;25.8;73.4;313.3;28.1;2.8;30.5;6.3;12.2;2.2;15.4;2.6;Charvieu-Chavagneux
38130;273;9.8;11.8;22530.0;19.8;22.7;12.0;18.8;2.3;26.5;7.5;0.3;86.2;20.4;79.0;70.6;33.8;2.8;33.7;7.9;18.3;3.0;18.3;3.0;La Côte-Saint-André
38138;133;8.3;6.3;26140.0;16.5;20.0;14.2;18.2;2.33;24.8;3.5;0.0;88.6;21.5;77.7;110.8;31.5;2.6;29.9;7.5;3.7;0.0;16.3;1.5;Crémieu
38140;74;8.5;5.7;29160.0;9.3;16.5;16.1;19.0;2.33;29.1;16.1;0.4;92.0;32.7;67.0;240.3;33.5;3.5;21.2;12.7;12.7;9.8;15.2;3.5;Crolles
38185;3546;9.4;14.5;24400.0;17.2;13.1;17.1;16.5;2.05;47.1;16.1;0.6;86.4;77.5;21.4;742.9;24.9;4.6;42.2;9.9;14.7;3.1;15.2;3.3;Grenoble
38189;196;8.3;5.2;26850.0;15.9;30.8;11.4;18.6;2.44;21.2;5.9;0.1;93.2;16.7;82.5;170.7;34.9;2.6;50.9;6.8;13.2;0.7;15.7;2.7;Heyrieux
38247;121;7.6;9.0;23000.0;18.7;32.0;13.4;20.4;2.31;25.0;8.4;0.2;84.2;13.9;85.4;78.5;32.9;2.2;31.2;3.7;11.2;1.3;16.9;1.9;Montalieu-Vercieu
38261;188;9.4;8.6;23570.0;19.1;24.8;13.8;18.0;2.3;22.9;5.9;0.0;87.1;15.7;83.3;95.6;34.6;1.5;22.4;2.8;12.3;4.4;17.8;2.2;Morestel
38269;323;12.3;13.1;22570.0;18.2;23.5;15.1;15.8;2.05;27.3;10.8;0.1;68.8;20.1;78.8;23.3;21.4;3.6;43.6;7.9;16.6;1.7;17.8;2.6;La Mure
38314;174;8.4;7.5;25670.0;14.7;24.9;13.9;19.2;2.34;25.3;8.9;0.2;89.1;29.3;70.2;178.6;22.6;4.7;36.9;8.8;14.3;5.5;15.0;1.4;Pontcharra
38315;227;9.9;9.2;24260.0;16.3;21.9;13.4;18.5;2.3;23.3;7.2;0.2;82.9;20.2;79.3;111.3;27.6;2.7;27.9;8.4;12.8;1.6;16.9;2.0;Le Pont-de-Beauvoisin
38337;119;9.8;10.3;23880.0;20.3;30.7;14.0;18.1;2.25;30.8;13.3;0.3;90.3;38.3;61.3;275.9;35.0;3.9;23.9;8.4;18.6;1.2;17.1;2.4;Rives
38344;446;10.1;14.5;22570.0;24.6;26.3;13.7;19.2;2.36;30.6;10.7;0.2;87.8;24.4;75.1;253.0;30.6;3.0;27.5;6.3;16.7;2.1;17.3;3.0;Roussillon
38384;78;9.4;10.0;23380.0;17.7;25.4;12.4;20.3;2.4;24.3;6.7;0.2;88.8;19.3;80.1;103.1;35.5;3.2;10.1;9.1;14.2;2.0;17.4;2.0;Saint-Étienne-de-Saint-Geoirs
38399;139;10.1;7.6;24230.0;19.3;20.7;14.2;18.5;2.31;26.4;7.3;0.1;90.5;19.7;79.0;95.7;34.8;2.6;7.6;9.9;19.1;4.5;17.4;2.3;Saint-Jean-de-Bournay
38412;180;10.0;9.1;23770.0;17.8;25.4;13.3;17.8;2.22;23.5;8.2;0.1;74.3;22.3;77.2;48.3;26.6;3.8;49.8;8.7;18.7;3.7;17.0;3.1;Saint-Laurent-du-Pont
38416;227;12.6;12.2;22490.0;20.8;23.0;14.5;15.8;2.13;30.4;8.9;0.2;87.3;32.6;66.8;94.2;24.7;2.8;25.3;6.7;16.0;3.3;19.3;3.0;Saint-Marcellin
38509;278;8.2;10.6;23710.0;19.8;24.4;12.2;19.9;2.37;28.1;12.0;0.4;90.2;25.4;73.7;206.0;35.4;3.3;23.8;6.6;15.1;2.1;16.4;2.4;La Tour-du-Pin
38511;134;8.1;5.0;27630.0;12.9;21.5;10.7;18.9;2.35;20.6;7.6;0.1;90.7;25.7;73.8;147.5;29.5;4.4;44.4;11.3;17.8;2.9;14.3;3.0;Le Touvet
38517;148;10.0;9.6;24550.0;18.2;24.6;12.0;17.6;2.27;30.2;12.0;0.2;88.4;32.7;66.3;114.7;31.0;2.9;40.7;7.3;22.0;4.7;16.1;2.4;Tullins
38544;645;9.2;12.6;24660.0;17.8;20.3;14.9;18.8;2.25;38.0;15.6;0.4;91.0;46.4;53.2;222.1;33.9;3.2;36.9;8.6;18.1;2.9;16.0;2.5;Vienne
38545;163;8.5;5.5;26070.0;13.8;23.8;13.4;19.1;2.36;22.2;7.5;0.1;78.6;28.8;70.6;59.0;25.7;2.0;31.0;9.8;15.0;2.1;14.9;2.6;Vif
38548;88;9.8;9.3;25100.0;9.9;16.1;12.5;17.3;2.11;27.1;6.1;0.6;38.9;62.1;36.7;40.0;24.6;5.7;45.3;15.4;19.9;7.2;14.7;3.6;Villard-de-Lans
38553;264;5.6;14.4;23000.0;21.6;29.9;17.4;22.4;2.52;41.9;27.9;0.7;93.7;39.0;59.9;386.8;33.5;4.3;24.6;7.8;9.8;4.4;14.7;2.0;Villefontaine
38557;55;8.3;5.0;28640.0;15.3;31.6;10.8;20.9;2.6;13.2;2.6;0.2;88.6;12.8;83.1;226.2;33.5;1.9;58.5;10.2;11.7;5.7;15.8;1.5;Villette-d'Anthon
38559;131;10.2;9.6;23570.0;19.4;30.8;12.1;18.9;2.3;22.6;6.0;0.1;87.2;21.7;77.1;73.3;28.3;2.2;59.5;3.4;21.2;1.7;;1.7;Vinay
38562;181;9.9;7.8;25030.0;19.5;23.6;15.2;18.0;2.25;28.2;12.2;0.2;82.0;37.2;61.3;125.8;26.0;2.6;27.2;7.3;15.4;2.7;17.8;2.7;Vizille
38563;564;9.9;9.5;25580.0;16.4;18.1;15.6;18.3;2.21;34.2;13.5;0.2;88.9;43.3;55.6;301.6;36.5;4.0;62.4;10.9;17.9;3.7;17.9;3.2;Voiron
38565;90;11.4;8.4;26760.0;14.2;22.7;14.6;17.5;2.26;31.1;14.0;0.3;90.3;40.9;57.8;179.3;31.5;4.2;56.9;9.8;16.3;4.8;16.4;2.4;Voreppe
39013;78;15.7;12.3;22720.0;21.0;35.2;15.1;14.7;1.96;26.3;3.4;0.2;79.7;25.1;74.6;44.3;29.9;4.2;70.2;5.3;15.8;3.4;17.3;5.3;Arbois
